y_true,y_pred,residual
11236.02,11239.984818435967,-3.964818435966663
11237.05,11250.78639074746,-13.736390747460973
11238.09,11251.028730783855,-12.938730783855135
11239.12,11243.307944087155,-4.187944087154392
11240.15,11246.688067220128,-6.538067220128141
11241.18,11246.905180521158,-5.725180521158109
11242.21,11246.232345367735,-4.022345367735397
11243.240000000002,11240.716833821156,2.523166178845713
11244.27,11247.897100523365,-3.6271005233647884
11245.3,11242.10566946016,3.194330539839939
11246.34,11251.028730783855,-4.688730783855135
11247.37,11251.028730783855,-3.6587307838544803
11248.4,11247.897100523365,0.5028994766344113
11249.43,11251.028730783855,-1.5987307838549896
11250.46,11247.193515559316,3.2664844406826887
11251.490000000002,11247.897100523365,3.5928994766363758
11252.52,11249.785322656464,2.734677343536532
11253.56,11247.897100523365,5.662899476634266
11254.59,11251.028730783855,3.561269216144865
11255.62,11247.193515559316,8.426484440684362
11256.65,11255.476144390039,1.1738556099608104
11257.68,11255.476144390039,2.2038556099614652
11258.71,11253.906125593501,4.8038744064979255
11259.740000000002,11253.267704916221,6.472295083780409
11260.78,11262.851265948831,-2.071265948830842
11261.81,11262.815922871765,-1.005922871765506
11262.84,11267.596881534417,-4.756881534416607
11263.87,11250.78639074746,13.083609252540555
11264.9,11251.028730783855,13.871269216144356
11265.93,11264.409068575826,1.5209314241747052
11266.96,11262.368367490146,4.591632509853298
11267.96,11269.32527645121,-1.3652764512116846
11268.96,11270.228312096857,-1.2683120968576986
11269.96,11273.121277386224,-3.161277386225265
11270.96,11272.815008633084,-1.8550086330851627
11271.96,11268.756960444103,3.2030395558958844
11272.96,11268.756960444103,4.203039555895884
11273.96,11268.756960444103,5.203039555895884
11274.96,11269.218771284206,5.741228715793113
11275.96,11281.183170562561,-5.223170562561791
11276.95,11281.183170562561,-4.23317056256019
11277.95,11278.199922579744,-0.24992257974372478
11278.94,11282.93701570798,-3.9970157079787896
11279.93,11279.302371483247,0.6276285167532478
11280.92,11283.130608935657,-2.210608935656637
11281.92,11285.233592057364,-3.313592057364076
11282.91,11282.861407519138,0.04859248086177104
11283.9,11286.779105216294,-2.8791052162941924
11284.89,11283.186974444827,1.703025555172644
11285.88,11287.892836438405,-2.0128364384054294
11286.88,11288.13597567033,-1.255975670330372
11287.86,11288.748807950591,-0.8888079505904898
11288.85,11288.705472543661,0.14452745633934683
11289.84,11290.806322634711,-0.9663226347111049
11290.83,11292.444652665574,-1.6146526655738853
11291.820000000002,11292.542334212603,-0.7223342126017087
11292.8,11293.288860647435,-0.4888606474360131
11293.79,11294.14265284273,-0.3526528427282756
11294.78,11296.551197378076,-1.7711973780751578
11295.77,11297.224653239835,-1.4546532398344425
11296.76,11293.6274172132,3.1325827868004126
11297.740000000002,11297.175208423832,0.5647915761692275
11298.72,11300.112232789861,-1.3922327898617368
11299.71,11300.350978296658,-0.6409782966584316
11300.69,11301.357032076327,-0.6670320763259951
11301.67,11303.755760244734,-2.085760244734047
11302.66,11303.993023164576,-1.333023164575934
11303.64,11302.562691150602,1.0773088493970135
11304.62,11305.362065489351,-0.7420654893503524
11305.61,11304.54751247377,1.0624875262310525
11306.59,11310.474121064866,-3.8841210648661217
11307.570000000002,11309.04794656361,-1.4779465636092937
11308.55,11310.0175953036,-1.4675953036003193
11309.52,11308.592731626426,0.9272683735744067
11310.5,11311.967098581288,-1.4670985812881554
11311.48,11311.979866169155,-0.49986616915521154
11312.46,11311.60200613402,0.8579938659786421
11313.44,11312.136842441541,1.3031575584591337
11314.42,11313.944164844872,0.4758351551281521
11315.39,11318.189280921752,-2.7992809217521426
11316.37,11317.898949042503,-1.528949042502063
11317.35,11317.88985752115,-0.5398575211493153
11318.320000000002,11318.014220613612,0.30577938638998603
11319.29,11318.592411486616,0.6975885133851989
11320.26,11319.492449966228,0.7675500337718404
11321.240000000002,11322.063746405283,-0.8237464052817813
11322.21,11323.08559070743,-0.8755907074300922
11323.18,11324.49300296118,-1.3130029611802456
11324.16,11323.106477104178,1.0535228958215157
11325.13,11326.09057843891,-0.9605784389113978
11326.1,11325.548696136562,0.5513038634380791
11327.070000000002,11329.265358805134,-2.195358805132855
11328.69,11326.027366493608,2.6626335063920124
11330.53,11334.642144584563,-4.112144584561975
11332.37,11331.39618897297,0.973811027030024
11334.21,11333.433091944846,0.7769080551533989
11336.06,11333.433091944846,2.6269080551537627
11337.9,11338.890887333286,-0.9908873332860821
11339.75,11340.61860716644,-0.8686071664396877
